"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","img-wrp href 2","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 3"
"https://www.hepsiemlak.com/ankara-cankaya-cevizlidere-kiralik/daire/36856-3697","47","36.000","16-09-2025","Kiralık Daire","3 +
                          1","135 m²","19
                        Yaşında","3. Kat","Soylu Gayrimenkul'den Asansörlü Bakımlı Katta Kiralık Daire","Ankara / Çankaya / Cevizlidere Mah.","https://www.hepsiemlak.com/emlak-ofisi/soylu-gayrimenkul-36856/mehmet-soylu-748447","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/8/4/7/fbfc6331-6f68-4f13-bc5e-01839432a2a9.jpg","https://www.hepsiemlak.com/emlak-ofisi/soylu-gayrimenkul-36856","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/8/6/3/0/fa13e643-404c-49ee-9463-f4b9540b2fa0.png","Soylu Gayrimenkul","Mehmet
          Soylu",""
"https://www.hepsiemlak.com/ankara-golbasi-incek-kiralik/daire/119791-1162","46","36.000","13-09-2025","Kiralık Daire","2 +
                          1","120 m²","Sıfır Bina","3. Kat","Gölbaşı İncek Mahallesinde Sıfır Yapı Full Eşyalı 2+1 Kiralık Dubleks Daire .......","Ankara / Gölbaşı / İncek Mah.","https://www.hepsiemlak.com/emlak-ofisi/radikal-emlak-gayrimenkul-danismanligi-119791/erol-yagmur-2726085","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/8/0/6/2/7/2/66888efe-1bf2-492d-8015-3ba8c263a426.jpg","https://www.hepsiemlak.com/emlak-ofisi/radikal-emlak-gayrimenkul-danismanligi-119791","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/7/9/1/1/bf9444da-d6ab-4161-9af2-63ac081f1ff3.jpg","Radikal Emlak Gayrimenkul Danışmanlığı","Erol
          Yağmur",""
"https://www.hepsiemlak.com/ankara-cankaya-100-yil-kiralik/daire/8315-16392","47","36.000","12-09-2025","Kiralık Daire","3 +
                          1","103 m²","32
                        Yaşında","Yüksek Giriş","Gop Yeni Foça Sokak Yüce Sitesi'nde Merkezi Konumda Yüksek Giriş Yapılı","Ankara / Çankaya / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-angora-gayrimenkul-8315","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/3/8/0/0/565223f4-8870-4d2e-8f61-c0c61ab2c912.jpg","","","Kw Angora Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-ata-kiralik/daire/16761-32993","30","36.000","12-09-2025","Kiralık Daire","2 +
                          1","100 m²","16
                        Yaşında","1. Kat","Doğan Dan 2+1+ebb Full Lüx Eşyalı Klimalı Asansörlü Cadde Üstü  Eksiksiz Daire","Ankara / Çankaya / Ata Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-emlak-dikmen-16761","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/3/1/2/5/4/e7c02338-bab1-4186-8ced-f8745253a662.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/7/6/1/0/49664367-bd47-4835-a9ee-bfadbb3a52f6.jpg","Doğan Emlak Dikmen","",""
"https://www.hepsiemlak.com/ankara-cankaya-yildizevler-kiralik/daire/33209-2776","25","36.000","15-09-2025","Kiralık Daire","1 +
                          1","68 m²","10
                        Yaşında","3. Kat","Çankaya Emlak'tan Mega Park Konutları 1+1 Mobilyalı Güvenlikli","Ankara / Çankaya / Yıldızevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/3/5/1/2/5/4/1757326970-7382178-45215305.jpeg","","","","",""
"https://www.hepsiemlak.com/ankara-altindag-gunesevler-kiralik/daire/7464-6396","19","36.000","11-09-2025","Kiralık Daire","3 +
                          1","168 m²","6
                        Yaşında","3. Kat","Ankara Merkezde Yüzme Havuzu,Buz Pateni,Havalimanı Caddesine Yakın Site İçerisinde Fırsat Daire","Ankara / Altındağ / Güneşevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/4/6/9/3/3/3/eaf267a9-1e43-406d-b210-e97db1b54ca9.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-etimesgut-tunahan-kiralik/daire/95770-3068","22","36.000","15-09-2025","Kiralık Daire","1 +
                          1","67 m²","5
                        Yaşında","Ara Kat","Eryaman Metromall Konutları Sitesi'nde Eşyalı 1+1 Kiralık Daire","Ankara / Etimesgut / Tunahan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-premium-95770/burcu-adiyaman-3982262","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/3/2/3/2/5/4/1757576615-881568-45232378.jpeg","https://www.hepsiemlak.com/emlak-ofisi/remax-premium-95770","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/2/2/8/9/3/618178be-ee3b-4365-ae1a-c117082a361d.jpg","Re/max Premium","Burcu
          Adıyaman","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/5/9/0/7fa70c45-5fe2-43fb-906a-ba94b57e7609.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-bahcelievler-kiralik/daire/115697-728","21","36.000","16-09-2025","Kiralık Daire","3 +
                          1","100 m²","38
                        Yaşında","Bahçe Katı","Başkent Hastanesi Yakın 3+1 Bahçe Katı Kiralık Daire","Ankara / Çankaya / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-115697/onur-arikan-2500575","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/6/3/0/5/4/643875e0-dc55-4421-8539-0b55f7332635.jpg","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-115697","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/7/5/0/0/5/2/dcb66a5b-04ca-46fa-b499-2819a4c6ac15.jpg","Onur Emlak","Onur
          Arıkan","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/6/5/1/1/c1a997e5-7ca6-423b-a918-a16745dcf2e9.png"
"https://www.hepsiemlak.com/ankara-yenimahalle-turgut-ozal-kiralik/daire/37532-2343","24","36.000","10-09-2025","Kiralık Daire","3 +
                          1","135 m²","11
                        Yaşında","2. Kat","Cnr'den Turgut Özal Da Ana Cadde Üzeri 3+1 Kombili Bakımlı Kiralık Daire","Ankara / Yenimahalle / Turgut Özal Mah.","https://www.hepsiemlak.com/emlak-ofisi/cnr-gayrimenkul-37532/omur-cinar-757032","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/7/9/8/1/9/3/1755856748-937536-39189792.jpeg","https://www.hepsiemlak.com/emlak-ofisi/cnr-gayrimenkul-37532","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/0/7/5/7/43fc0635-6c74-4c53-bffd-1b36403a0da4.jpg","Cnr Gayrimenkul","Ömür
          Çınar","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/5/7/3/0/1c08ee24-8f87-4b47-ad5d-ed7410586572.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-mebusevleri-kiralik/daire/25021-603","21","36.000","15-09-2025","Kiralık Daire","3 +
                          1","125 m²","35
                        Yaşında","1. Kat","Beşevler Dögol Caddesinde 3+1 Bakımlı Kiralık Daire","Ankara / Çankaya / Mebusevleri Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/3/6/1/9/4/4/1ff6215d-b930-4d10-a9ba-6c4e05e4884d.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-cevizlidere-kiralik/daire/36856-3610","47","36.000","16-09-2025","Kiralık Daire","3 +
                          1","135 m²","19
                        Yaşında","3. Kat","Soylu Gayrimenkul'den Asansörlü  Bakımlı Katta Kiralık Daire","Ankara / Çankaya / Cevizlidere Mah.","https://www.hepsiemlak.com/emlak-ofisi/soylu-gayrimenkul-36856/mehmet-soylu-748447","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/6/7/1/5/4/5a0041c2-925d-4a5a-a1c3-7c6cc6e96043.jpg","https://www.hepsiemlak.com/emlak-ofisi/soylu-gayrimenkul-36856","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/8/4/7/fbfc6331-6f68-4f13-bc5e-01839432a2a9.jpg","Soylu Gayrimenkul","Mehmet
          Soylu","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/8/6/3/0/fa13e643-404c-49ee-9463-f4b9540b2fa0.png"
"https://www.hepsiemlak.com/ankara-cankaya-prof-dr-ahmet-taner-kislali-kiralik/daire/79713-736","13","36.000","13-09-2025","Kiralık Daire","1 +
                          1","80 m²","25
                        Yaşında","5. Kat","Çayyolu Eston 1 Sitesinde Katta ,Boyalı, Asansörlü,Güvenlikli,1+1","Ankara / Çankaya / Prof. Dr. Ahmet Taner Kışlalı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/4/3/6/1/5/4/15305782-0b62-4743-b744-6288fe32a339.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-akpinar-kiralik/daire/130591-1517","18","36.000","14-09-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","Zemin","Akpınar Mahallesinde Kiralık 3+1 Daire","Ankara / Çankaya / Akpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-one-130591/asli-beril-albayrak-3601370","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/2/1/5/2/5/4/fe55ad6c-6980-49a7-9025-45e864fd2594.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-one-130591","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/7/3/1/0/6/3/e0be4316-89c5-4c1c-9b8d-824b97e48c3d.jpg","Remax One","Aslı Beril 
          Albayrak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/5/0/3/1/79da5abd-8838-49eb-8c29-1b60668ff29d.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-keklik-pinari-kiralik/daire/6664-2318","15","36.000","12-09-2025","Kiralık Daire","3 +
                          1","110 m²","Sıfır Bina","2. Kat","Dikmen Keklikpınarı Yeni 3+1 Katta Lüks Daire","Ankara / Çankaya / Keklik Pınarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/er-emlak-6664/necdet-saripinar-6664","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/2/0/0/5/4/cb990121-353a-4338-94c3-4fd15745d905.jpg","https://www.hepsiemlak.com/emlak-ofisi/er-emlak-6664","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/6/6/6/0/0/b559c99f-9613-4a36-ae97-4adf3d3da9ba.jpg","Er Emlak","Necdet
          Sarıpınar","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/6/6/0/0/6173f189-9648-4d34-ac63-129a16e9a28e.jpeg"
"https://www.hepsiemlak.com/ankara-cankaya-ata-kiralik/daire/16761-32906","27","36.000","15-09-2025","Kiralık Daire","2 +
                          1","105 m²","15
                        Yaşında","1. Kat","Doğan Dan 2+1+ebb Full Lüx Eşyalı Klimalı Asansörlü Eksiksiz Daire","Ankara / Çankaya / Ata Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-emlak-dikmen-16761","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/7/4/0/0/5/4/b08b4b8c-23ac-44cd-9910-7ded03083ed7.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/7/6/1/0/49664367-bd47-4835-a9ee-bfadbb3a52f6.jpg","Doğan Emlak Dikmen","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/36856-3698","13","36.000","12-09-2025","Kiralık Daire","1 +
                          1","110 m²","8
                        Yaşında","6. Kat","Soylu Gayrimenkul'den Yeni Batı Bulvar Yaşam Sitesi'nde 1+1 Eşyalık Kiralık Daire","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/soylu-gayrimenkul-36856/mehmet-soylu-748447","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/7/4/3/2/5/4/ac16a7e0-6c73-4530-b29c-ab4b598f3d71.jpg","https://www.hepsiemlak.com/emlak-ofisi/soylu-gayrimenkul-36856","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/8/4/7/fbfc6331-6f68-4f13-bc5e-01839432a2a9.jpg","Soylu Gayrimenkul","Mehmet
          Soylu","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/8/6/3/0/fa13e643-404c-49ee-9463-f4b9540b2fa0.png"
"https://www.hepsiemlak.com/ankara-mamak-aksemsettin-kiralik/daire/159524-79","36","36.000","15-09-2025","Kiralık Daire","3 +
                          1","140 m²","Sıfır Bina","Zemin","Mamak Akşemsettın Mahallesı'nde 3+1 Sıfır Geniş Kıralık Daıre","Ankara / Mamak / Akşemsettin Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-nest-159524/mert-cangoz-4458906","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/5/5/1/5/4/b50d255b-bb52-4ec7-a354-5eb82cd32789.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-nest-159524","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/9/8/5/4/4/bce0b7de-0a7b-493d-9f77-16362eaeb5ee.jpg","Remax Nest","Mert
          Cangöz","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/5/9/5/1/93997bf2-dd64-444a-bb53-bffe0b46c624.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-kavaklidere-kiralik/daire/115697-723","27","36.000","15-09-2025","Kiralık Daire","3 +
                          1","115 m²","39
                        Yaşında","3. Kat","Kavaklıdere Esat Cd. 3+1 Arakat Bakımlı Asansörlü Kiralık Daire","Ankara / Çankaya / Kavaklıdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-115697/onur-arikan-2500575","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/2/7/1/0/5/4/a4f5c8eb-439f-410e-9fd3-bd3eb6003b81.jpg","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-115697","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/7/5/0/0/5/2/dcb66a5b-04ca-46fa-b499-2819a4c6ac15.jpg","Onur Emlak","Onur
          Arıkan","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/6/5/1/1/c1a997e5-7ca6-423b-a918-a16745dcf2e9.png"
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/149700-353","18","36.000","11-09-2025","Kiralık Daire","1 +
                          1","65 m²","Sıfır Bina","2. Kat","İstanbul Port İçerisinde 1+1 Sıfır Eşyalı Sıfır Kiralık Daire","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kesif-149700","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/4/8/4/1/5/4/7c83fba8-3fbe-4ce4-a959-976d64d5266b.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/7/9/4/1/a6aba7d9-868a-4f88-8c6c-37d9f6fb28f4.jpg","Remax Keşif","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-pamuklar-kiralik/daire/10345-6507","34","36.000","14-09-2025","Kiralık Daire","3 +
                          1","155 m²","12
                        Yaşında","4. Kat","Pamuklar'da Site İçerisinde Manzaralı Ebeveyn Banyolu 3+1 Kiralık","Ankara / Yenimahalle / Pamuklar Mah.","https://www.hepsiemlak.com/emlak-ofisi/efe-emlak-yatirim-10345/h-fulya-kucukceylan-10345","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/3/3/3/2/5/4/13118269-7b26-4445-b323-eaf67de8d5bb.jpg","https://www.hepsiemlak.com/emlak-ofisi/efe-emlak-yatirim-10345","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/3/0/1/0/033cc893-fdf0-4588-8aac-c408f1bddcf9.jpg","Efe Emlak Yatırım","H Fulya
          Küçükceylan","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/3/0/1/0/ed9122ab-cfb4-47f7-9055-ceacc0ba200e.jpg"
"https://www.hepsiemlak.com/ankara-etimesgut-altay-kiralik/daire/126398-291","36","36.000","04-09-2025","Kiralık Daire","3 +
                          1","130 m²","20
                        Yaşında","3. Kat","3+1 Eşyalı Eryaman 1. Etap Ara Kat Kombili Kiralık Daire","Ankara / Etimesgut / Altay Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/7/5/7/4/4/4/cbd742df-3879-4cc9-9e65-6a01f21f8784.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-mamak-aksemsettin-kiralik/daire/19802-1800","22","36.000","06-09-2025","Kiralık Daire","3 +
                          1","145 m²","Sıfır Bina","8. Kat","M.K Prestij'den Vadi Manzaralı Legend Life Forest'ta 3+1 Daire","Ankara / Mamak / Akşemsettin Mah.","https://www.hepsiemlak.com/emlak-ofisi/prestige-gayrimenkul-19802/prestige-gayrimenkul-19802","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/4/8/4/0/5/4/5096317f04bd752040c4af2ae9e9db4972d6cd1a11e9f85fd0aa425af3cb55192c0e539bab0c9b885a7fb19882974dfb.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/0/8/9/1/0/f9447d02-4b2f-462c-8d71-c00dcc68044f.jpg","Prestige Gayrimenkul","Prestige
          Gayrimenkul",""
"https://www.hepsiemlak.com/ankara-cankaya-oran-kiralik/daire/47587-1182","22","36.000","16-09-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","Yüksek Giriş","Oran'da Eşyalı Kiralık Konut 3+1 100 M2","Ankara / Çankaya / Oran Mah.","https://www.hepsiemlak.com/emlak-ofisi/veta-emlak-danismanlik-pazarlama-47587/veli-tatar-897063","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/1/7/9/5/1/4/1696693734090-41597110.jpg","https://www.hepsiemlak.com/emlak-ofisi/veta-emlak-danismanlik-pazarlama-47587","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/6/0/7/9/8/18c2c8dc-ec67-49dd-a009-95971dfc1ba4.JPG","Veta Emlak Danışmanlık Pazarlama","Veli
          Tatar","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/5/7/4/0/dfaccf3e-8a94-4683-b9db-03cc5f8018b1.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/14936-2245","28","36.000","03-09-2025","Kiralık Daire","2 +
                          1","76 m²","Sıfır Bina","11. Kat","Y.Batı Vera Star Sitesi Sıfır Yeni 2+1 Daire Relax Dan","Ankara / Yenimahalle / Yeni Batı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/1/2/5/1/5/4/1756284012375-45152176.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-mamak-harman-kiralik/daire/95770-3036","35","36.000","06-09-2025","Kiralık Daire","6 +
                          1","300 m²","1
                        Yaşında","3. Kat","Mamak Harman Mahallesi'nde Teraslı Dubleks 6+1 Kiralık Daire !","Ankara / Mamak / Harman Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-premium-95770","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/5/9/0/7fa70c45-5fe2-43fb-906a-ba94b57e7609.jpg","","","Re/max Premium","",""
"https://www.hepsiemlak.com/ankara-cankaya-yucetepe-kiralik/daire/5934-3600","28","36.000","11-09-2025","Kiralık Daire","2 +
                          1","90 m²","45
                        Yaşında","3. Kat","Bersan'dan 2+1 Mobilyalı","Ankara / Çankaya / Yücetepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/bersan-emlak-5934/ilknur-celik-5934","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/3/9/5/0/0/1b44daac-3b85-41a3-bf16-af679f60ea49.jpg","https://www.hepsiemlak.com/emlak-ofisi/bersan-emlak-5934","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/9/5/0/0/99765282-512e-49e0-adfd-806885702469.jpg","Bersan Emlak","İlknur
          Çelik",""
"https://www.hepsiemlak.com/ankara-cankaya-bahcelievler-kiralik/daire/5042-3591","10","36.000","10-09-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Yüksek Giriş","Bahçelide Beşevler Yakını Yeni Yüksek Giriş Ön 1+1","Ankara / Çankaya / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-bahcelievler-temsilciligi-5042/turyap-bahcelievler-5042","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/4/0/5/0/0/ff29f669-31c7-4806-b5e6-5222c3fb1baa.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-bahcelievler-temsilciligi-5042","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/0/5/0/0/b4423082-7f3a-48e0-b7fe-bb8519eff368.jpg","Turyap Ankara Bahçelievler Temsilciliği","Turyap
          Bahçelievler",""
"https://www.hepsiemlak.com/ankara-cankaya-cevizlidere-kiralik/daire/6948-7345","20","36.000","21-08-2025","Kiralık Daire","3 +
                          1","130 m²","20
                        Yaşında","En Üst Kat","Balgat Cevizlidere De Kiralık 3+1 Daire","Ankara / Çankaya / Cevizlidere Mah.","https://www.hepsiemlak.com/emlak-ofisi/ekspres-gayrimenkul-6948","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/3/8/1/1/5/4/c69398bc-a8be-4c63-86f7-9fe2ff89d7d4.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/9/6/0/0/9ec71f6f-28fb-4db4-82b2-50fa675c9179.jpg","Ekspres Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-mamak-ege-kiralik/daire/26775-2487","42","36.000","16-09-2025","Kiralık Daire","4 +
                          1","200 m²","8
                        Yaşında","10. Kat","Aslı Dan Sitede Kiralık 4+1,2banyolu Harika Manzaralı Arakat","Ankara / Mamak / Ege Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/0/8/7/1/5/4/1756726142-790326-45178056.jpeg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-remzi-oguz-arik-kiralik/daire/22936-754","39","36.000","27-08-2025","Kiralık Daire","3 +
                          1","140 m²","45
                        Yaşında","4. Kat","Meclis Yakını Güvenlik Caddesinde 4.Kat 3+1 Geniş Otoparklı Bakımlı Binada","Ankara / Çankaya / Remzi Oğuz Arık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/6/4/1/5/4/51bdc401-9d89-42dd-8684-31688b1bce56.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-alacaatli-kiralik/daire/151949-259","19","36.000","15-09-2025","Kiralık Daire","2 +
                          1","82 m²","4
                        Yaşında","5. Kat","Relax Yaşamkent'te Kiralık 2+1","Ankara / Çankaya / Alacaatlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/new-yasam-gayrimenkul-151949","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/7/3/5/2/5/4/1757929784-7892032-45253708.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/9/1/5/1/3650e5ab-2681-4c00-935a-b90e6deee36b.jpg","New Yaşam Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-bati-sitesi-kiralik/daire/152114-266","28","36.000","15-09-2025","Kiralık Daire","2 +
                          1","88 m²","1
                        Yaşında","1. Kat","Gökdemir City 2+1 Ara Kat Kiralık Daire","Ankara / Yenimahalle / Batı Sitesi Mah.","https://www.hepsiemlak.com/emlak-ofisi/zender-gayrimenkul-152114","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/0/3/7/1/5/4/1756626157146-45173021.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/1/2/5/1/504b74fc-05ad-45f9-8ef4-31027b7cc153.jpg","Zender Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-isci-bloklari-kiralik/daire/7388-2924","29","36.000","15-09-2025","Kiralık Daire","2 +
                          1","95 m²","31
                        Yaşında","4. Kat","100.Yıl Emlak'tan Beşktlılrda Full Eşyalı Yapılı 1o Ekim Tahliye","Ankara / Çankaya / İşçi Blokları Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/1/3/5/2/5/4/0f327ae3568fca0923ebc7701e769d4b3f8a29f2528f6b8a5282dd8356e936de9d3952f77d275149be7ba5333f99509c.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-ragip-tuzun-kiralik/daire/141924-630","20","36.000","04-09-2025","Kiralık Daire","3 +
                          1","160 m²","25
                        Yaşında","Ara Kat","Yenimahalle Merkezde Metro Yakını Kiralık 150 M2 3+1 Daire","Ankara / Yenimahalle / Ragıp Tüzün Mah.","https://www.hepsiemlak.com/emlak-ofisi/maqam-emlak-ofisi-141924/resul-ekrem-karakas-4001659","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/3/3/3/1/5/4/ba1a97b3-fab5-4bed-86be-a0e078de8307.jpg","https://www.hepsiemlak.com/emlak-ofisi/maqam-emlak-ofisi-141924","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/5/6/1/0/0/4/550ea02f-dd63-4f03-ad81-eb15a4d94ca8.jpg","Maqam Emlak Ofisi","Resul Ekrem
          Karakaş","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/9/1/4/1/8a2f4577-aca3-4940-bfe0-f7b718bc3347.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-mursel-uluc-kiralik/daire/76774-3221","60","36.000","07-09-2025","Kiralık Daire","6 +
                          2","220 m²","18
                        Yaşında","3. Kat","Emr’den Mürsel Uluç Mah Genç Bina Ön Cephe Yapılı Manzaralı Mantolamalı 6+2 Dublex","Ankara / Çankaya / Mürsel Uluç Mah.","https://www.hepsiemlak.com/emlak-ofisi/emr-gayrimenkul-76774","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/6/0/0/0/5/4/1753618650-171548-45000673.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/6/7/0/69152752-0d29-4313-a7c9-2186df8f71f3.jpg","Emr Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yunus-emre-kiralik/daire/10345-6515","24","36.000","12-09-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","2. Kat","Yıldırım Beyazıt Üniversitesi Yanında Ulaşımın Merkezinde Yapılı Daire","Ankara / Yenimahalle / Yunus Emre Mah.","https://www.hepsiemlak.com/emlak-ofisi/efe-emlak-yatirim-10345/h-fulya-kucukceylan-10345","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/2/4/2/5/4/8f0a4a4e-5c1a-456b-ab0a-3d2fecc3fa8d.jpg","https://www.hepsiemlak.com/emlak-ofisi/efe-emlak-yatirim-10345","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/3/0/1/0/033cc893-fdf0-4588-8aac-c408f1bddcf9.jpg","Efe Emlak Yatırım","H Fulya
          Küçükceylan","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/3/0/1/0/ed9122ab-cfb4-47f7-9055-ceacc0ba200e.jpg"
