"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/ankara-cankaya-dogus-kiralik/daire/9937-3133","32","30.000","13-09-2025","Kiralık Daire","3 +
                          1","130 m²","40
                        Yaşında","1. Kat","Seyranbağları Bağlar Caddesinde 3+1 Kiralık Daire","Ankara / Çankaya / Doğuş Mah.","https://www.hepsiemlak.com/emlak-ofisi/taci-emlak-9937/tacettin-cankal-ahmet-cankal-9937","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/9/7/7/1/5/4/1756725663524-45177950.jpg","Taci Emlak","Tacettin Çankal
          Ahmet Çankal","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/9/9/0/0/569325e6-987e-4ab1-9d88-8aaef986f296.jpg","https://www.hepsiemlak.com/emlak-ofisi/taci-emlak-9937","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/9/9/0/0/661239d3-6624-4967-8ff9-4f0a01b7e836.jpg"
"https://www.hepsiemlak.com/ankara-etimesgut-yapracik-kiralik/daire/71987-61","35","30.000","17-08-2025","Kiralık Daire","4 +
                          1","192 m²","13
                        Yaşında","13. Kat","Çağrı Emlak'tan Yapracık Toki'de Arakat 4+1 192 M2 Ful Manzaralı Okullara Yakın Konumda Kiralık","Ankara / Etimesgut / Yapracık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/3/0/0/1/5/4/bc4fbe29-3124-4b04-b4da-4c921b0d7d2c.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-dogus-kiralik/daire/0-45091547","20","30.000","09-09-2025","Kiralık Daire","2 +
                          1","60 m²","3
                        Yaşında","3. Kat","Sahibinden Başçavuş Sokaktayeni Binada Katta 2+1","Ankara / Çankaya / Doğuş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/5/1/9/0/5/4/1755263449232-45091547.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-golbasi-incek-kiralik/daire/33764-79","30","30.000","28-08-2025","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","3. Kat","Taşcı Grup Gayrimenkul'den İncek'te Sıfır Kiralık 3+1 Dublex","Ankara / Gölbaşı / İncek Mah.","https://www.hepsiemlak.com/emlak-ofisi/tascigrup-gayrimenkul-insaat-33764/osman-tasci-696162","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/7/3/3/0/5/4/80302bb80c4fef4b5ea8008a434e1d6168cc531e1445b78ccb261edb4f7a57eccefe94f96c8226be53a940f903ad5349.jpg","Taşcıgrup Gayrimenkul & İnşaat","Osman
          Taşcı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/1/6/9/6/32d44cfa-dde7-4cad-a011-1d8d2db75220.jpg","https://www.hepsiemlak.com/emlak-ofisi/tascigrup-gayrimenkul-insaat-33764","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/3/3/0/968e6594-3f57-4da7-8342-c347b119ee21.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-baris-kiralik/daire/34908-1554","42","30.000","26-08-2025","Kiralık Daire","2 +
                          1","125 m²","34
                        Yaşında","12. Kat","Esmadan Metro 1 Dakka Super Bakımlı Süper Yapılı Çıft Asansorlü Ful Eşyalı 118 M2 Eşyalı Kiralıktır","Ankara / Yenimahalle / Barış Mah.","https://www.hepsiemlak.com/emlak-ofisi/esma-emlak-34908","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/7/4/0/0/5/4/1753703474321-45004716.jpg","Esma Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/9/4/3/0/b1c0802e-f6e3-431d-b38f-32c643e38a68.jpg","",""
"https://www.hepsiemlak.com/ankara-etimesgut-guzelkent-kiralik/daire/0-44990127","20","30.000","30-07-2025","Kiralık Daire","3 +
                          1","120 m²","21
                        Yaşında","2. Kat","Güzelkent Mah.3+1 Katta Dubleks","Ankara / Etimesgut / Güzelkent Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/1/0/9/9/4/4/kpwnMc4z_58lqjktYo2CP.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-nasuh-akar-kiralik/daire/71743-2870","22","30.000","11-09-2025","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","3. Kat","Yasin Emlaktan Balgat Nasuh Akarda 3+1 Salon Bağımsız-Katta-3 Cepheli-Otoparklı","Ankara / Çankaya / Nasuh Akar Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasin-emlak-71743/erhan-arslan-1360632","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/9/8/2/1/5/4/776a69e3-1e2b-4816-b5b6-d86f6a248785.jpg","Yasin Emlak","Erhan
          Arslan","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/6/0/6/3/1/1c266e73-ab7e-4a44-a1bb-47919fa13472.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-tinaztepe-kiralik/daire/39863-2933","33","30.000","01-09-2025","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","3. Kat","Küçükesat Başçavuş Sokakta 3+1 - Katta - Eşyalı - Manzaralı","Ankara / Çankaya / Tınaztepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/4/8/7/1/5/4/55001e16975eae9716b549cc3d9c7ea5925bfca11162a50fbf2db7ff2da1b2c38036cf464e4319614907816dc6b6e78a.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-metin-akkus-kiralik/daire/36851-32312","48","30.000","09-09-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","2. Kat","Levent'ten Sinan Caddesi Üzeri 3+1 125 M2 Katta Bağımsız Salonlu Vadi Manzaları Kombili","Ankara / Çankaya / Metin Akkuş Mah.","https://www.hepsiemlak.com/emlak-ofisi/levent-emlak-36851/emine-memis-748349","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/1/6/1/2/5/4/2dca76aa-d2b6-4c4a-8c42-8b3cc7cc07db.jpg","Levent Emlak","Emine
          Memiş","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/4/3/8/4/7/19a1abcf-1cce-433e-86ff-4f4f7544432b.jpg","https://www.hepsiemlak.com/emlak-ofisi/levent-emlak-36851","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/5/8/6/3/0/563de600-1224-486c-9d5b-2426d4319bde.jpg"
"https://www.hepsiemlak.com/ankara-kecioren-basinevleri-kiralik/daire/139814-1016","43","30.000","15-09-2025","Kiralık Daire","3 +
                          1","110 m²","3
                        Yaşında","Yüksek Giriş","Turyap'tan İncirli'de Full Lüx Yapıda Yüksek Giriş 3+1 Bağımsız Merkezi Lokasyonda","Ankara / Keçiören / Basınevleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-kecioren-temsilciligi-139814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/2/8/2/1/5/4/1755863945367-45128282.jpg","Turyap Ankara Keçiören Temsilciliği","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/8/9/3/1/9f0897ad-7b77-4707-b7dd-ebf8ce106fa3.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-kocatepe-kiralik/daire/141761-1861","32","30.000","12-09-2025","Kiralık Daire","2 +
                          1","75 m²","35
                        Yaşında","Giriş Katı","Selanik Caddesinde 2+1 Giriş Kat Otoparklı Daire İş Yerine Uygun","Ankara / Çankaya / Kocatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-note-141761","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/4/6/2/1/5/4/e6dc7137-de95-48ab-9475-8666a175bbdd.jpg","Remax Note","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/7/1/4/1/be485f08-2166-4bae-b704-848ea1280376.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-bahcelievler-kiralik/daire/3584-28956","11","30.000","15-09-2025","Kiralık Daire","3 +
                          1","125 m²","40
                        Yaşında","3. Kat","Anadoludan Bahçelievlerde 3+l Katta Ön Güney","Ankara / Çankaya / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584/cenk-yalcinkaya-3584","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/3/2/5/2/5/4/a6bf81b1-e373-4cb6-85e0-8f8084ac7be6.jpg","Anadolu Emlak","Cenk
          Yalçınkaya","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/8/5/3/0/0/9f0eba9e-8472-4581-92d6-fdbc9fbff619.jpg","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/5/3/0/0/ded6c05b-66a4-4960-951c-39d0c0a852c0.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-ayranci-kiralik/daire/153459-326","20","30.000","04-09-2025","Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","Kot 2","Ayrancı Reşat Nuri Caddesinde Eşyalı Kiralık 3+1 Daire","Ankara / Çankaya / Ayrancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/keya-real-estate-yildiz-153459/serpil-sabanoglu-4327063","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/3/4/9/1/5/4/9f802ac6-6dd8-4ace-9ac6-409fcc5cf6d5.jpg","Keya Real Estate Yıldız","Serpil
          Şabanoğlu","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/6/0/7/2/3/4/d546fd60-b34b-4da6-8224-71559cadabd5.jpg","https://www.hepsiemlak.com/emlak-ofisi/keya-real-estate-yildiz-153459","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/4/3/5/1/19b78fb0-90e9-44fd-907a-30fc86f7410f.jpg"
"https://www.hepsiemlak.com/ankara-mamak-cengizhan-kiralik/daire/1955-7987","21","30.000","15-09-2025","Kiralık Daire","3 +
                          1","135 m²","15
                        Yaşında","2. Kat","█uzman Emlak█ Full Yapılı | 3+1 | 135m2 | Eşyalı Kiralık","Ankara / Mamak / Cengizhan Mah.","https://www.hepsiemlak.com/emlak-ofisi/uzman-emlak-1955","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/0/6/5/2/5/4/0c9ef1d5-e0f3-4e9d-87d7-e5a56819e071.jpg","Uzman Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/9/1/0/0/5a1deebb-7482-4fa4-8493-6cf0e493a59b.jpg","",""
"https://www.hepsiemlak.com/ankara-mamak-sehit-cengiz-topel-kiralik/daire/89768-370","23","30.000","15-09-2025","Kiralık Daire","3 +
                          1","175 m²","5
                        Yaşında","7. Kat","Uzman Emlak'tan 3+1ı Çok Geniş Manzaralı Lüks Yeni Binada Daire","Ankara / Mamak / Şehit Cengiz Topel Mah.","","","","","","",""
"https://www.hepsiemlak.com/ankara-kecioren-uyanis-kiralik/daire/155681-140","30","30.000","04-08-2025","Kiralık Daire","3 +
                          1","105 m²","10
                        Yaşında","Yüksek Giriş","Uyanış Mahallesi. Y.Giriş 3+1 Asansörlü Yapılı Kiralık Daire","Ankara / Keçiören / Uyanış Mah.","https://www.hepsiemlak.com/emlak-ofisi/ufuk-ozdemir-emlak-155681/ufuk-ozdemir-4382272","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/7/2/2/8/3/4/58d9d0c1-0904-46a0-8108-2df4897fc313.jpg","Ufuk Özdemir Emlak","Ufuk
          Özdemir","","",""
"https://www.hepsiemlak.com/ankara-etimesgut-sehit-osman-avci-kiralik/daire/83411-2345","25","30.000","16-09-2025","Kiralık Daire","1 +
                          1","73 m²","10
                        Yaşında","9. Kat","Net/e'den Bordo Platinum 9.Katta 1+1 Yeni Eşyalı Kiralık Daire","Ankara / Etimesgut / Şehit Osman Avcı Mah.","","","","","","",""
"https://www.hepsiemlak.com/ankara-mamak-durali-alic-kiralik/daire/123892-127","22","30.000","10-09-2025","Kiralık Daire","3 +
                          1","145 m²","5
                        Yaşında","14. Kat","Rıza Tok Gayrimenkul'den Güvenlikli Site İçersinde Kiralık Daire","Ankara / Mamak / Durali Alıç Mah.","https://www.hepsiemlak.com/emlak-ofisi/riza-tok-gayrimenkul-123892/riza-tok-2921392","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/1/1/4/1/5/4/1e10df812170e0ac5cae7e522117d658caf5c4fad6cb402030c157742ca7651d158d11cf8d4a00db385d948a31dded33.jpg","Rıza Tok Gayrimenkul","Rıza
          Tok","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/9/3/1/2/9/2/a159259a-7fdc-43bd-83ba-74f43b5a73d2.jpg","",""
"https://www.hepsiemlak.com/ankara-kecioren-etlik-kiralik/daire/124525-353","19","30.000","11-09-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","Yüksek Giriş","Etlik Caddesi'nde Katta Manzaralı Balkonlu & Eşyalı Kiralık Daire","Ankara / Keçiören / Etlik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/4/2/2/5/4/6f4f9a8a-8d51-47cf-99a3-810f30885512.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-osman-temiz-kiralik/daire/2602-10551","35","30.000","14-09-2025","Kiralık Daire","3 +
                          1","117 m²","20
                        Yaşında","Ara Kat","Dikmen'de Kiralık Arakat 3+1 Bağımsız Salon Daire Park Manzaralı","Ankara / Çankaya / Osman Temiz Mah.","https://www.hepsiemlak.com/emlak-ofisi/borsem-ilker-2602","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/4/8/1/5/4/1756815491-04943-45184468.jpeg","Borsem İlker","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/6/2/0/0/6d86dc20-c995-49ad-9b1c-ba7cd56faa20.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-nasuh-akar-kiralik/daire/26614-1545","50","30.000","25-08-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","Ara Kat","Balgat Nasuh Akar Mah  3+1 Katta Bagımlı","Ankara / Çankaya / Nasuh Akar Mah.","https://www.hepsiemlak.com/emlak-ofisi/miat-insaat-emlak-26614/mehmet-sabri-turan-26614","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/4/2/4/1/5/4/917f59a8-8570-4499-8baa-929d3c83e34c.jpg","Miat İnşaat Emlak","Mehmet Sabri
          Turan","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/6/6/2/0/b0a48b43-02d0-43ee-b778-6ad1a59793bf.jpg","https://www.hepsiemlak.com/emlak-ofisi/miat-insaat-emlak-26614","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/6/6/2/0/171d489d-db5c-49bc-9251-928e536bae4b.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-gazi-kiralik/daire/120185-352","13","30.000","11-09-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Bodrum","Gazi'de Sıfır Binada , Sıfır Eşyalı Kiralık 1+1","Ankara / Yenimahalle / Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/kat-gayrimenkul-120185/semih-taskin-2742807","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/2/6/3/2/5/4/1eb0ed88-b0b7-46fa-9c60-186c6df8d08b.jpg","Kat Gayrimenkul","Semih
          Taşkın","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","",""
"https://www.hepsiemlak.com/ankara-golbasi-incek-kiralik/daire/33764-78","26","30.000","28-08-2025","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","3. Kat","Taşcı Grup Gayrimenkul'den İncek'te Sıfır Kiralık 3+1 Dublex","Ankara / Gölbaşı / İncek Mah.","https://www.hepsiemlak.com/emlak-ofisi/tascigrup-gayrimenkul-insaat-33764/osman-tasci-696162","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/7/3/3/0/5/4/ed1a60f0135acaff5497d73b48e489d303f153d2d9512304114ae3b0cae88d43468537b7369d74535a36465358c40ef0.jpg","Taşcıgrup Gayrimenkul & İnşaat","Osman
          Taşcı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/1/6/9/6/32d44cfa-dde7-4cad-a011-1d8d2db75220.jpg","https://www.hepsiemlak.com/emlak-ofisi/tascigrup-gayrimenkul-insaat-33764","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/3/3/0/968e6594-3f57-4da7-8342-c347b119ee21.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-remzi-oguz-arik-kiralik/daire/22936-756","21","30.000","15-09-2025","Kiralık Daire","3 +
                          0","124 m²","35
                        Yaşında","2. Kat","A.Ayrancı Şimşek Sokakta Asansörlü  120m.. Kilerli 2.Kat","Ankara / Çankaya / Remzi Oğuz Arık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/3/9/8/1/5/4/1756893180121-45189338.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-tepealti-kiralik/daire/59060-17","19","30.000","06-09-2025","Kiralık Daire","3 +
                          1","165 m²","25
                        Yaşında","En Üst Kat","Ragıp Tüzün Caddesi Üzerinde Kiralık Dubleks Daire","Ankara / Yenimahalle / Tepealtı Mah.","https://www.hepsiemlak.com/emlak-ofisi/bayer-emlak-59060/ibrahim-bayer-1083562","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/6/7/0/2/5/4/1757156282-509717-45207680.jpeg","Bayer Emlak","İbrahim
          Bayer","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/5/3/8/0/1/40ee2fd1-38c4-418a-b013-bc4fc97a23ef.jpg","",""
"https://www.hepsiemlak.com/ankara-etimesgut-seyh-samil-kiralik/daire/24202-2000","24","30.000","18-08-2025","Kiralık Daire","2 +
                          1","90 m²","21
                        Yaşında","Yüksek Giriş","Lider Emlak'tan Merkezi Konumda Full Eşyalı Kiralık Daire","Ankara / Etimesgut / Şeyh Şamil Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/3/6/9/0/5/4/92deb1fa-a9a3-4968-9ea0-97e923d62f4c.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/153972-46","43","30.000","13-09-2025","Kiralık Daire","1 +
                          1","64 m²","4
                        Yaşında","En Üst Kat","İstanbul Yolu Metro Yanı Mükemmel Manzaralı ,Hit Yapı Projesin'de Kiralık 1+1 Daire","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-note-beytepe-153972","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/8/2/7/1/5/4/f5765438-659f-4b40-9979-e97217f2962b.jpg","Remax Note Beytepe","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/9/3/5/1/a9d86301-8f09-49b0-848a-117adfa66911.jpg","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-emniyet-kiralik/daire/118478-998","8","30.000","16-09-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","Ara Kat","📍 Kuzeyden – 2. Kat – Ara Kat 🏠 Eşyalı 1+1 Kiralık Daire","Ankara / Yenimahalle / Emniyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/9/9/5/2/5/4/1758013064-712652-45259955.jpeg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-yildizevler-kiralik/daire/0-45238995","7","30.000","12-09-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","Zemin","Sahibinden 3+1kuzu Kumru Karşısı, Adana Sofrası","Ankara / Çankaya / Yıldızevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/9/8/3/2/5/4/rGUiwpZlDZe02NJtsZkYf.png","","","","",""
